referral_rate,coverage,n_accepted,n_referred,selective_risk,accepted_case_error_rate,sensitivity,specificity,ppv,npv,brier_score,ece,decision_threshold,model,calibration_method
0.74,0.25996292863762743,561,1597,0.058823529411764705,0.058823529411764705,0.9705263157894737,0.7790697674418605,0.9604166666666667,0.8271604938271605,0.05373812595802638,0.024789504583575626,0.5,lightgbm,platt
0.76,0.24003707136237257,518,1640,0.05019305019305019,0.05019305019305019,0.9778270509977827,0.7611940298507462,0.9649890590809628,0.8360655737704918,0.04625665518255614,0.020038050784782206,0.5,lightgbm,platt
0.78,0.2201112140871177,475,1683,0.04,0.04,0.9859154929577465,0.7346938775510204,0.9699769053117783,0.8571428571428571,0.037388192224719695,0.013679784677977069,0.5,lightgbm,platt
0.8,0.20018535681186284,432,1726,0.041666666666666664,0.041666666666666664,0.9874055415617129,0.6285714285714286,0.9679012345679012,0.8148148148148148,0.03866748421096351,0.019101392969881035,0.5,lightgbm,platt
0.82,0.17979610750695088,388,1770,0.02577319587628866,0.02577319587628866,0.994535519125683,0.6363636363636364,0.978494623655914,0.875,0.024386557801668707,0.00691541730859496,0.5,lightgbm,platt
0.84,0.15987025023169602,345,1813,0.011594202898550725,0.011594202898550725,0.9970414201183432,0.5714285714285714,0.9911764705882353,0.8,0.01138402360375408,0.008608727178981316,0.5,lightgbm,platt
0.86,0.13994439295644115,302,1856,0.009933774834437087,0.009933774834437087,1.0,0.0,0.9900662251655629,,0.009756233702951778,0.002465475851799237,0.5,lightgbm,platt
0.88,0.12001853568118628,259,1899,0.007722007722007722,0.007722007722007722,1.0,0.0,0.9922779922779923,,0.007584429921440868,0.00217917799703804,0.5,lightgbm,platt
0.9,0.10009267840593142,216,1942,0.004629629629629629,0.004629629629629629,1.0,0.0,0.9953703703703703,,0.004581109983869494,0.003051664419327027,0.5,lightgbm,platt
0.92,0.08016682113067655,173,1985,0.0,0.0,1.0,,1.0,,4.363264858366428e-05,0.00582846063495035,0.5,lightgbm,platt
0.94,0.0597775718257646,129,2029,0.0,0.0,1.0,,1.0,,2.286892554376915e-05,0.00435384285877205,0.5,lightgbm,platt
0.0,1.0,2158,0,0.23772011121408712,0.23772011121408712,0.7399678972712681,0.7927631578947368,0.8298829882988299,0.6905444126074498,0.16058430468460938,0.051543144572329294,0.5,lightgbm,uncalibrated
0.02,0.9800741427247451,2115,43,0.23215130023640662,0.23215130023640662,0.7463054187192119,0.7971014492753623,0.8331805682859762,0.6982421875,0.1587617798355813,0.04952392760092907,0.5,lightgbm,uncalibrated
0.04,0.9601482854494903,2072,86,0.2277992277992278,0.2277992277992278,0.7497900923593619,0.8024971623155505,0.8369259606373008,0.7034825870646766,0.1569062361933902,0.04793031527662077,0.5,lightgbm,uncalibrated
0.06,0.9402224281742354,2029,129,0.22276983735830458,0.22276983735830458,0.7557840616966581,0.8062645011600929,0.8408007626310772,0.7091836734693877,0.1549820710898184,0.047590224725771554,0.5,lightgbm,uncalibrated
0.08,0.9198331788693235,1985,173,0.22015113350125945,0.22015113350125945,0.7591943957968477,0.8078291814946619,0.8425655976676385,0.7123430962343096,0.15316362830358557,0.047035226912690645,0.5,lightgbm,uncalibrated
0.1,0.8999073215940686,1942,216,0.2157569515962925,0.2157569515962925,0.7644959857270295,0.8112058465286236,0.8468379446640316,0.7161290322580646,0.1511604636102378,0.048280375844360644,0.5,lightgbm,uncalibrated
0.12,0.8799814643188137,1899,259,0.20905739863085834,0.20905739863085834,0.7709090909090909,0.818523153942428,0.8539778449144008,0.7218543046357616,0.14873063162925415,0.049213237528094395,0.5,lightgbm,uncalibrated
0.14,0.8600556070435589,1856,302,0.2025862068965517,0.2025862068965517,0.7770522388059702,0.8252551020408163,0.8587628865979381,0.7302483069977427,0.14621628188197983,0.04743074594553674,0.5,lightgbm,uncalibrated
0.16,0.840129749768304,1813,345,0.19801434087148373,0.19801434087148373,0.7803247373447947,0.8315926892950392,0.8636363636363636,0.734717416378316,0.1439931302081949,0.047888349899062384,0.5,lightgbm,uncalibrated
0.18,0.8202038924930491,1770,388,0.19152542372881357,0.19152542372881357,0.7849462365591398,0.8406961178045516,0.8709327548806941,0.7405660377358491,0.14127609389873527,0.047048159794541626,0.5,lightgbm,uncalibrated
0.2,0.7998146431881371,1726,432,0.18192352259559674,0.18192352259559674,0.7949748743718593,0.8495212038303693,0.8779134295227525,0.7527272727272727,0.13761084427491813,0.04314820904830134,0.5,lightgbm,uncalibrated
0.22,0.7798887859128822,1683,475,0.1746880570409982,0.1746880570409982,0.8008171603677222,0.859375,0.8878822197055493,0.75625,0.134464892643877,0.04144398858287403,0.5,lightgbm,uncalibrated
0.24,0.7599629286376274,1640,518,0.17073170731707318,0.17073170731707318,0.8014629049111808,0.8682284040995608,0.8949824970828472,0.7573435504469987,0.1322251253057952,0.04299991969386319,0.5,lightgbm,uncalibrated
0.26,0.7400370713623726,1597,561,0.16718847839699436,0.16718847839699436,0.80406852248394,0.8733031674208145,0.8994011976047904,0.7598425196850394,0.1300750975977472,0.04493427433786163,0.5,lightgbm,uncalibrated
0.28,0.7201112140871178,1554,604,0.16087516087516088,0.16087516087516088,0.8107221006564551,0.8796875,0.9058679706601467,0.7649456521739131,0.12688867738730175,0.044037029262350064,0.5,lightgbm,uncalibrated
0.3,0.7001853568118629,1511,647,0.15486432825943083,0.15486432825943083,0.819304152637486,0.882258064516129,0.9090909090909091,0.7725988700564972,0.12375404359183202,0.04343926521105902,0.5,lightgbm,uncalibrated
0.32,0.6797961075069509,1467,691,0.1499659168370825,0.1499659168370825,0.8231917336394948,0.889261744966443,0.9157088122605364,0.7748538011695907,0.12094914465675234,0.0435019356138318,0.5,lightgbm,uncalibrated
0.34,0.659870250231696,1424,734,0.14536516853932585,0.14536516853932585,0.8249118683901293,0.8987783595113438,0.9236842105263158,0.7756024096385542,0.1182125357190306,0.046344352785354814,0.5,lightgbm,uncalibrated
0.36,0.6399443929564411,1381,777,0.14120202751629254,0.14120202751629254,0.828125,0.9052823315118397,0.9298245614035088,0.7765625,0.11564208471911672,0.04875810442198555,0.5,lightgbm,uncalibrated
0.38,0.6200185356811863,1338,820,0.1352765321375187,0.1352765321375187,0.8376703841387856,0.9058380414312618,0.931129476584022,0.7859477124183006,0.11215799863445644,0.04531513331225119,0.5,lightgbm,uncalibrated
0.4,0.6000926784059314,1295,863,0.12972972972972974,0.12972972972972974,0.8435114503816794,0.9115913555992141,0.9364406779661016,0.7904599659284497,0.1087896796953978,0.0458766143698966,0.5,lightgbm,uncalibrated
0.42,0.5801668211306765,1252,906,0.12619808306709265,0.12619808306709265,0.8520942408376964,0.9077868852459017,0.9353448275862069,0.7967625899280576,0.10638409027713126,0.04305238789057087,0.5,lightgbm,uncalibrated
0.44,0.5597775718257646,1208,950,0.12334437086092716,0.12334437086092716,0.8577235772357723,0.9063829787234042,0.9350073855243722,0.8022598870056498,0.10432901596007102,0.039941996864303574,0.5,lightgbm,uncalibrated
0.46,0.5398517145505097,1165,993,0.12103004291845494,0.12103004291845494,0.862937062937063,0.9044444444444445,0.9348484848484848,0.805940594059406,0.10257757913486269,0.03794540759323977,0.5,lightgbm,uncalibrated
0.48,0.5199258572752549,1122,1036,0.11853832442067737,0.11853832442067737,0.8658008658008658,0.9067599067599068,0.9375,0.8070539419087137,0.10068720560897136,0.03813212642764298,0.5,lightgbm,uncalibrated
0.5,0.5,1079,1079,0.11399443929564411,0.11399443929564411,0.8742603550295858,0.9057071960297767,0.9395866454689984,0.8111111111111111,0.09754909118712007,0.03777621338995398,0.5,lightgbm,uncalibrated
0.52,0.48007414272474513,1036,1122,0.11003861003861004,0.11003861003861004,0.877488514548239,0.9112271540469974,0.943986820428336,0.8135198135198135,0.0946944652346221,0.03822109209287167,0.5,lightgbm,uncalibrated
0.54,0.46014828544949027,993,1165,0.10473313192346426,0.10473313192346426,0.8858954041204438,0.9116022099447514,0.9458544839255499,0.8208955223880597,0.09090173267804634,0.035727818087985114,0.5,lightgbm,uncalibrated
0.56,0.4402224281742354,950,1208,0.09894736842105263,0.09894736842105263,0.8950819672131147,0.9117647058823529,0.9479166666666666,0.8288770053475936,0.08669713042341065,0.03324118723508599,0.5,lightgbm,uncalibrated
0.58,0.4198331788693234,906,1252,0.09713024282560706,0.09713024282560706,0.8984771573604061,0.9111111111111111,0.9499105545617174,0.8270893371757925,0.08518672499223245,0.03431576648748774,0.5,lightgbm,uncalibrated
0.6,0.39990732159406855,863,1295,0.09385863267670916,0.09385863267670916,0.9068541300527241,0.9047619047619048,0.9485294117647058,0.8338557993730408,0.08261919383375634,0.030873481758642095,0.5,lightgbm,uncalibrated
0.62,0.3799814643188137,820,1338,0.08780487804878048,0.08780487804878048,0.9105839416058394,0.9154411764705882,0.9559386973180076,0.8355704697986577,0.0779615141578158,0.03270382130684912,0.5,lightgbm,uncalibrated
0.64,0.3600556070435589,777,1381,0.08108108108108109,0.08108108108108109,0.9176245210727969,0.9215686274509803,0.9599198396793587,0.8453237410071942,0.07272922155105147,0.03015722626223998,0.5,lightgbm,uncalibrated
0.66,0.340129749768304,734,1424,0.07629427792915532,0.07629427792915532,0.9255533199195171,0.919831223628692,0.9603340292275574,0.8549019607843137,0.06889837942414782,0.025618806294268034,0.5,lightgbm,uncalibrated
0.68,0.32020389249304915,691,1467,0.07525325615050651,0.07525325615050651,0.9308176100628931,0.9112149532710281,0.958963282937365,0.8552631578947368,0.06793242957952225,0.027101057831615934,0.5,lightgbm,uncalibrated
0.7,0.29981464318813716,647,1511,0.06646058732612056,0.06646058732612056,0.9410480349344978,0.9153439153439153,0.9642058165548099,0.865,0.060808138667248705,0.022694828323618063,0.5,lightgbm,uncalibrated
0.72,0.2798887859128823,604,1554,0.059602649006622516,0.059602649006622516,0.9477272727272728,0.9207317073170732,0.9697674418604652,0.867816091954023,0.05515737923865817,0.02159721354235687,0.5,lightgbm,uncalibrated
0.74,0.25996292863762743,561,1597,0.06060606060606061,0.06060606060606061,0.9496402877697842,0.9097222222222222,0.9682151589242054,0.8618421052631579,0.05583848438973231,0.023529840909353318,0.5,lightgbm,uncalibrated
0.76,0.24003707136237257,518,1640,0.05791505791505792,0.05791505791505792,0.9501246882793017,0.9145299145299145,0.9744245524296675,0.84251968503937,0.053435509599221685,0.026419751689292996,0.5,lightgbm,uncalibrated
0.78,0.2201112140871177,475,1683,0.05473684210526316,0.05473684210526316,0.9526315789473684,0.9157894736842105,0.9783783783783784,0.8285714285714286,0.05060141396643146,0.028978071760272447,0.5,lightgbm,uncalibrated
0.8,0.20018535681186284,432,1726,0.03935185185185185,0.03935185185185185,0.961218836565097,0.9577464788732394,0.9914285714285714,0.8292682926829268,0.036996245059687134,0.034665619560424805,0.5,lightgbm,uncalibrated
0.82,0.17979610750695088,388,1770,0.03350515463917526,0.03350515463917526,0.96996996996997,0.9454545454545454,0.99079754601227,0.8387096774193549,0.0316517691446279,0.02771766141341056,0.5,lightgbm,uncalibrated
0.84,0.15987025023169602,345,1813,0.02608695652173913,0.02608695652173913,0.9806451612903225,0.9142857142857143,0.990228013029316,0.8421052631578947,0.02489353789703652,0.020297722970095917,0.5,lightgbm,uncalibrated
0.86,0.13994439295644115,302,1856,0.019867549668874173,0.019867549668874173,0.9893238434163701,0.8571428571428571,0.9893238434163701,0.8571428571428571,0.01905065102589561,0.012059145274308677,0.5,lightgbm,uncalibrated
0.88,0.12001853568118628,259,1899,0.011583011583011582,0.011583011583011582,0.9959677419354839,0.8181818181818182,0.9919678714859438,0.9,0.011243954348181888,0.007447441908337555,0.5,lightgbm,uncalibrated
0.9,0.10009267840593142,216,1942,0.004629629629629629,0.004629629629629629,1.0,0.0,0.9953703703703703,,0.00460483831446465,0.005951393192238585,0.5,lightgbm,uncalibrated
0.92,0.08016682113067655,173,1985,0.0,0.0,1.0,,1.0,,8.27573642152429e-05,0.008019686157767048,0.5,lightgbm,uncalibrated
0.94,0.0597775718257646,129,2029,0.0,0.0,1.0,,1.0,,4.3232012493620486e-05,0.0059815311538518046,0.5,lightgbm,uncalibrated
0.0,1.0,2158,0,0.27803521779425394,0.27803521779425394,0.7375601926163724,0.7006578947368421,0.7709731543624161,0.6614906832298136,0.18243966482857063,0.02568007778732733,0.5,logistic_regression,dwac
0.02,0.9800741427247451,2115,43,0.27328605200945627,0.27328605200945627,0.733278955954323,0.7176602924634421,0.7817391304347826,0.661139896373057,0.18101604641005922,0.024877326776524378,0.5,logistic_regression,dwac
0.04,0.9601482854494903,2072,86,0.2693050193050193,0.2693050193050193,0.7342192691029901,0.7258064516129032,0.7878787878787878,0.6631578947368421,0.17960896429860704,0.025489051730227225,0.5,logistic_regression,dwac
0.06,0.9402224281742354,2029,129,0.2661409561360276,0.2661409561360276,0.7453625632377741,0.7176749703440095,0.7878787878787878,0.6670341786108048,0.17822412963414813,0.025188964373100475,0.5,logistic_regression,dwac
0.08,0.9198331788693235,1985,173,0.25894206549118387,0.25894206549118387,0.7620689655172413,0.7115151515151515,0.7878787878787878,0.6801853997682503,0.17642439113906838,0.02869422125754089,0.5,logistic_regression,dwac
0.1,0.8999073215940686,1942,216,0.2564366632337796,0.2564366632337796,0.7727272727272727,0.7017543859649122,0.7878787878787878,0.6829268292682927,0.17499943420673522,0.02745863557613544,0.5,logistic_regression,dwac
0.12,0.8799814643188137,1899,259,0.25223802001053186,0.25223802001053186,0.7857777777777778,0.6925064599483204,0.7878787878787878,0.6898326898326899,0.17337285839863018,0.027747400869143908,0.5,logistic_regression,dwac
0.14,0.8600556070435589,1856,302,0.2478448275862069,0.2478448275862069,0.7992766726943942,0.6826666666666666,0.7878787878787878,0.6975476839237057,0.17167085759900652,0.02805037627665128,0.5,logistic_regression,dwac
0.16,0.840129749768304,1813,345,0.24269167126309985,0.24269167126309985,0.8139963167587477,0.672627235213205,0.7878787878787878,0.7076700434153401,0.16984050118240443,0.028923454345358653,0.5,logistic_regression,dwac
0.18,0.8202038924930491,1770,388,0.23672316384180792,0.23672316384180792,0.8300469483568075,0.6624113475177305,0.7878787878787878,0.720679012345679,0.16787048741453342,0.030414377891752564,0.5,logistic_regression,dwac
0.2,0.7998146431881371,1726,432,0.23348783314020857,0.23348783314020857,0.8427073403241182,0.6484490398818316,0.7878787878787878,0.7268211920529801,0.16603867847464057,0.028856231963887098,0.5,logistic_regression,dwac
0.22,0.7798887859128822,1683,475,0.2281639928698752,0.2281639928698752,0.858252427184466,0.6355283307810107,0.7878787878787878,0.7397504456327986,0.16397479744171722,0.029287462388121174,0.5,logistic_regression,dwac
0.24,0.7599629286376274,1640,518,0.22621951219512196,0.22621951219512196,0.8692232055063913,0.6179775280898876,0.7878787878787878,0.7432432432432432,0.1621579225977136,0.02612856651954462,0.5,logistic_regression,dwac
0.26,0.7400370713623726,1597,561,0.22354414527238572,0.22354414527238572,0.8813559322033898,0.5993265993265994,0.7878787878787878,0.7494736842105263,0.16021361320496838,0.02379329992727848,0.5,logistic_regression,dwac
0.28,0.7201112140871178,1554,604,0.2187902187902188,0.2187902187902188,0.8797145769622834,0.612565445026178,0.7953917050691244,0.7484008528784648,0.15800437836033743,0.023210667918138805,0.5,logistic_regression,dwac
0.3,0.7001853568118629,1511,647,0.21376571806750497,0.21376571806750497,0.8764397905759163,0.6312949640287769,0.8032629558541267,0.7484008528784648,0.15567855727842314,0.024626629211481267,0.5,logistic_regression,dwac
0.32,0.6797961075069509,1467,691,0.20722563053851398,0.20722563053851398,0.8731182795698925,0.6536312849162011,0.8136272545090181,0.7484008528784648,0.1530305697244001,0.024283656713584578,0.5,logistic_regression,dwac
0.34,0.659870250231696,1424,734,0.20014044943820225,0.20014044943820225,0.869757174392936,0.6776061776061776,0.8251308900523561,0.7484008528784648,0.15010703419944021,0.023304123886227948,0.5,logistic_regression,dwac
0.36,0.6399443929564411,1381,777,0.1940622737146995,0.1940622737146995,0.865909090909091,0.7005988023952096,0.8355263157894737,0.7484008528784648,0.1473930237336342,0.02449158578345674,0.5,logistic_regression,dwac
0.38,0.6200185356811863,1338,820,0.19133034379671152,0.19133034379671152,0.8633686690223793,0.7137014314928425,0.8396334478808706,0.7505376344086021,0.14556181809456228,0.02608802114255971,0.5,logistic_regression,dwac
0.4,0.6000926784059314,1295,863,0.1861003861003861,0.1861003861003861,0.8677884615384616,0.7170626349892009,0.8464243845252052,0.751131221719457,0.14284038297578674,0.0256988002337031,0.5,logistic_regression,dwac
0.42,0.5801668211306765,1252,906,0.17731629392971246,0.17731629392971246,0.8880688806888068,0.7015945330296127,0.8464243845252052,0.7719298245614035,0.13861497202966686,0.025504802484633785,0.5,logistic_regression,dwac
0.44,0.5597775718257646,1208,950,0.17466887417218543,0.17466887417218543,0.9002493765586035,0.6773399014778325,0.8464243845252052,0.7746478873239436,0.13673608796686812,0.024412959787828672,0.5,logistic_regression,dwac
0.46,0.5398517145505097,1165,993,0.16909871244635194,0.16909871244635194,0.911651728553137,0.6666666666666666,0.8476190476190476,0.7876923076923077,0.13365233895461695,0.024027402707214075,0.5,logistic_regression,dwac
0.48,0.5199258572752549,1122,1036,0.16488413547237077,0.16488413547237077,0.908,0.6881720430107527,0.8544542032622334,0.7876923076923077,0.13106063909823837,0.024858495541924246,0.5,logistic_regression,dwac
0.5,0.5,1079,1079,0.16218721037998146,0.16218721037998146,0.9037656903765691,0.7071823204419889,0.8594164456233422,0.7876923076923077,0.129097181595695,0.027540997468206468,0.5,logistic_regression,dwac
0.52,0.48007414272474513,1036,1122,0.1554054054054054,0.1554054054054054,0.8997093023255814,0.735632183908046,0.870604781997187,0.7876923076923077,0.12522638267215144,0.02649257084612415,0.5,logistic_regression,dwac
0.54,0.46014828544949027,993,1165,0.1500503524672709,0.1500503524672709,0.9131736526946108,0.72,0.8701854493580599,0.8013698630136986,0.1218591324038335,0.028376369094283163,0.5,logistic_regression,dwac
0.56,0.4402224281742354,950,1208,0.1431578947368421,0.1431578947368421,0.9110764430577223,0.7443365695792881,0.8808446455505279,0.8013937282229965,0.11769097656146438,0.026627140251184796,0.5,logistic_regression,dwac
0.58,0.4198331788693234,906,1252,0.1335540838852097,0.1335540838852097,0.9129032258064517,0.7657342657342657,0.8941548183254344,0.8021978021978022,0.11198333745637762,0.022754985766469442,0.5,logistic_regression,dwac
0.6,0.39990732159406855,863,1295,0.12862108922363846,0.12862108922363846,0.9278688524590164,0.7351778656126482,0.8941548183254344,0.808695652173913,0.10864352018510902,0.025052747486897564,0.5,logistic_regression,dwac
0.62,0.3799814643188137,820,1338,0.12682926829268293,0.12682926829268293,0.9386401326699834,0.6912442396313364,0.8941548183254344,0.8021390374331551,0.10712873771135883,0.024695910010396817,0.5,logistic_regression,dwac
0.64,0.3600556070435589,777,1381,0.11840411840411841,0.11840411840411841,0.9576988155668359,0.6397849462365591,0.8941548183254344,0.8263888888888888,0.10152559147329504,0.02130178585030964,0.5,logistic_regression,dwac
0.66,0.340129749768304,734,1424,0.11171662125340599,0.11171662125340599,0.9592198581560284,0.6529411764705882,0.9016666666666666,0.8283582089552238,0.09680192424352108,0.01916215377733914,0.5,logistic_regression,dwac
0.68,0.32020389249304915,691,1467,0.11432706222865413,0.11432706222865413,0.9561904761904761,0.6626506024096386,0.899641577060932,0.8270676691729323,0.09815557094425721,0.026632997251445134,0.5,logistic_regression,dwac
0.7,0.29981464318813716,647,1511,0.10973724884080371,0.10973724884080371,0.9552845528455285,0.6838709677419355,0.905587668593449,0.828125,0.09468370831735701,0.02742181074488087,0.5,logistic_regression,dwac
0.72,0.2798887859128823,604,1554,0.1076158940397351,0.1076158940397351,0.9621848739495799,0.6328125,0.906930693069307,0.8181818181818182,0.09286710403673289,0.030278514993706908,0.5,logistic_regression,dwac
0.74,0.25996292863762743,561,1597,0.09090909090909091,0.09090909090909091,0.9688888888888889,0.6666666666666666,0.9217758985200846,0.8409090909090909,0.08065486010221791,0.0235637968147787,0.5,logistic_regression,dwac
0.76,0.24003707136237257,518,1640,0.08687258687258688,0.08687258687258688,0.9691211401425178,0.6701030927835051,0.9272727272727272,0.8333333333333334,0.07739107912638939,0.026961676397049432,0.5,logistic_regression,dwac
0.78,0.2201112140871177,475,1683,0.08,0.08,0.9716494845360825,0.6896551724137931,0.9331683168316832,0.8450704225352113,0.07199538313352992,0.027461492551928764,0.5,logistic_regression,dwac
0.8,0.20018535681186284,432,1726,0.0787037037037037,0.0787037037037037,0.9746478873239437,0.6753246753246753,0.9326145552560647,0.8524590163934426,0.07063269477619517,0.025208121728722346,0.5,logistic_regression,dwac
0.82,0.17979610750695088,388,1770,0.06958762886597938,0.06958762886597938,0.9876543209876543,0.640625,0.9329446064139941,0.9111111111111111,0.0632994565864351,0.023596503419024965,0.5,logistic_regression,dwac
0.84,0.15987025023169602,345,1813,0.057971014492753624,0.057971014492753624,0.9899328859060402,0.6382978723404256,0.9455128205128205,0.9090909090909091,0.05364900140999822,0.01783889285756434,0.5,logistic_regression,dwac
0.86,0.13994439295644115,302,1856,0.046357615894039736,0.046357615894039736,0.9925373134328358,0.6470588235294118,0.9568345323741008,0.9166666666666666,0.043767136522957,0.012647703734674602,0.5,logistic_regression,dwac
0.88,0.12001853568118628,259,1899,0.03861003861003861,0.03861003861003861,1.0,0.4444444444444444,0.9601593625498008,1.0,0.03693573859710441,0.01603900973071233,0.5,logistic_regression,dwac
0.9,0.10009267840593142,216,1942,0.032407407407407406,0.032407407407407406,1.0,0.125,0.9674418604651163,1.0,0.031391731501740905,0.012948587295595709,0.5,logistic_regression,dwac
0.92,0.08016682113067655,173,1985,0.028901734104046242,0.028901734104046242,1.0,0.0,0.9710982658959537,,0.02807449826662368,0.015580298411896787,0.5,logistic_regression,dwac
0.94,0.0597775718257646,129,2029,0.015503875968992248,0.015503875968992248,1.0,0.0,0.9844961240310077,,0.015353239950904847,0.007987232538437028,0.5,logistic_regression,dwac
0.0,1.0,2158,0,0.27803521779425394,0.27803521779425394,0.7375601926163724,0.7006578947368421,0.7709731543624161,0.6614906832298136,0.18275010332928118,0.02910870159963555,0.5,logistic_regression,isotonic
0.02,0.9800741427247451,2115,43,0.27375886524822696,0.27375886524822696,0.7330612244897959,0.7168539325842697,0.7808695652173913,0.661139896373057,0.18136418192878093,0.028855037917977503,0.5,logistic_regression,isotonic
0.04,0.9601482854494903,2072,86,0.26833976833976836,0.26833976833976836,0.7354409317803661,0.7264367816091954,0.7878787878787878,0.6652631578947369,0.179852031630002,0.03004634194573655,0.5,logistic_regression,isotonic
0.06,0.9402224281742354,2029,129,0.26466239526860524,0.26466239526860524,0.7472527472527473,0.7186761229314421,0.7878787878787878,0.6703417861080485,0.1784315599970091,0.030342253191976067,0.5,logistic_regression,isotonic
0.08,0.9198331788693235,1985,173,0.25894206549118387,0.25894206549118387,0.7620689655172413,0.7115151515151515,0.7878787878787878,0.6801853997682503,0.17676315056030645,0.03245122350740319,0.5,logistic_regression,isotonic
0.1,0.8999073215940686,1942,216,0.256951596292482,0.256951596292482,0.7720524017467248,0.7013801756587202,0.7878787878787878,0.6817073170731708,0.1753907208276176,0.030785395133766602,0.5,logistic_regression,isotonic
0.12,0.8799814643188137,1899,259,0.2538177988414955,0.2538177988414955,0.7836879432624113,0.6913099870298314,0.7878787878787878,0.685971685971686,0.17386455963708536,0.03009731572783887,0.5,logistic_regression,isotonic
0.14,0.8600556070435589,1856,302,0.2505387931034483,0.2505387931034483,0.7956795679567957,0.6805369127516778,0.7878787878787878,0.6907356948228883,0.17226768192587114,0.029377353332196827,0.5,logistic_regression,isotonic
0.16,0.840129749768304,1813,345,0.24489795918367346,0.24489795918367346,0.8110091743119267,0.6708160442600276,0.7878787878787878,0.7018813314037626,0.1704032048930237,0.03082952730388784,0.5,logistic_regression,isotonic
0.18,0.8202038924930491,1770,388,0.24067796610169492,0.24067796610169492,0.8246268656716418,0.6590257879656161,0.7878787878787878,0.7098765432098766,0.16859552138582176,0.03065734362674574,0.5,logistic_regression,isotonic
0.2,0.7998146431881371,1726,432,0.23754345307068367,0.23754345307068367,0.8371212121212122,0.6447761194029851,0.7878787878787878,0.7152317880794702,0.16677441261873505,0.029070997507300578,0.5,logistic_regression,isotonic
0.22,0.7798887859128822,1683,475,0.23172905525846701,0.23172905525846701,0.8532818532818532,0.6321483771251932,0.7878787878787878,0.7290552584670231,0.16467723441373197,0.03003333744206307,0.5,logistic_regression,isotonic
0.24,0.7599629286376274,1640,518,0.2280487804878049,0.2280487804878049,0.8666666666666667,0.6161290322580645,0.7878787878787878,0.7374517374517374,0.16268217130709864,0.028607117153892345,0.5,logistic_regression,isotonic
0.26,0.7400370713623726,1597,561,0.22417031934877896,0.22417031934877896,0.8804780876494024,0.5986509274873525,0.7878787878787878,0.7473684210526316,0.16063160734356838,0.027423533047783954,0.5,logistic_regression,isotonic
0.28,0.7201112140871178,1554,604,0.21943371943371942,0.21943371943371942,0.8795918367346939,0.6114982578397212,0.7944700460829494,0.7484008528784648,0.15843344128456757,0.028204108812234504,0.5,logistic_regression,isotonic
0.3,0.7001853568118629,1511,647,0.21442753143613502,0.21442753143613502,0.8763102725366876,0.63016157989228,0.8023032629558541,0.7484008528784648,0.15611827712415308,0.029780409780754098,0.5,logistic_regression,isotonic
0.32,0.6797961075069509,1467,691,0.20722563053851398,0.20722563053851398,0.8731182795698925,0.6536312849162011,0.8136272545090181,0.7484008528784648,0.1533802848389539,0.028919602834011647,0.5,logistic_regression,isotonic
0.34,0.659870250231696,1424,734,0.19873595505617977,0.19873595505617977,0.8700440528634361,0.6802325581395349,0.8272251308900523,0.7484008528784648,0.1501511723237272,0.02933761595887855,0.5,logistic_regression,isotonic
0.36,0.6399443929564411,1381,777,0.19188993482983346,0.19188993482983346,0.8663646659116648,0.7048192771084337,0.8388157894736842,0.7484008528784648,0.1471568178579824,0.031720626677619344,0.5,logistic_regression,isotonic
0.38,0.6200185356811863,1338,820,0.1890881913303438,0.1890881913303438,0.863849765258216,0.7181069958847737,0.843069873997709,0.7505376344086021,0.14514098796024844,0.029611564642830178,0.5,logistic_regression,isotonic
0.4,0.6000926784059314,1295,863,0.1861003861003861,0.1861003861003861,0.8677884615384616,0.7170626349892009,0.8464243845252052,0.751131221719457,0.14324301414161753,0.030983189515474692,0.5,logistic_regression,isotonic
0.42,0.5801668211306765,1252,906,0.17891373801916932,0.17891373801916932,0.8858895705521472,0.700228832951945,0.8464243845252052,0.7669172932330827,0.13963662685282002,0.02875314427893689,0.5,logistic_regression,isotonic
0.44,0.5597775718257646,1208,950,0.17466887417218543,0.17466887417218543,0.9002493765586035,0.6773399014778325,0.8464243845252052,0.7746478873239436,0.1371401231489534,0.02994542870874738,0.5,logistic_regression,isotonic
0.46,0.5398517145505097,1165,993,0.16909871244635194,0.16909871244635194,0.911651728553137,0.6666666666666666,0.8476190476190476,0.7876923076923077,0.13408166123976573,0.02980257176200694,0.5,logistic_regression,isotonic
0.48,0.5199258572752549,1122,1036,0.16666666666666666,0.16666666666666666,0.9077540106951871,0.6844919786096256,0.8519447929736512,0.7876923076923077,0.13231672848759038,0.032505836807280884,0.5,logistic_regression,isotonic
0.5,0.5,1079,1079,0.15848007414272475,0.15848007414272475,0.9042995839112344,0.7150837988826816,0.8647214854111406,0.7876923076923077,0.12788981138778102,0.029863856990547014,0.5,logistic_regression,isotonic
0.52,0.48007414272474513,1036,1122,0.15444015444015444,0.15444015444015444,0.8998548621190131,0.7377521613832853,0.8720112517580872,0.7876923076923077,0.12528371076939834,0.0318288170731962,0.5,logistic_regression,isotonic
0.54,0.46014828544949027,993,1165,0.15206445115810674,0.15206445115810674,0.9104477611940298,0.718266253869969,0.8701854493580599,0.7945205479452054,0.12334797541978693,0.03520400175477307,0.5,logistic_regression,isotonic
